"","tl","delta","prob_R0_above1"
"2962",27,-21,0.00401606425702811
"2963",27,-20,0.0101325019485581
"2964",27,-19,0.00834597875569044
"2965",27,-18,0.0105708245243129
"2966",27,-17,0.0204778156996587
"2967",27,-16,0.0315126050420168
"2968",27,-15,0.0438426821405545
"2969",27,-14,0.0565371024734982
"2970",27,-13,0.0744314266023432
"2971",27,-12,0.0911016949152542
"2972",27,-11,0.10639880952381
"2973",27,-10,0.154623154623155
"2974",27,-9,0.215410107705054
"2975",27,-8,0.237631792376318
"2976",27,-7,0.265010351966874
"2977",27,-6,0.249319542732716
"2978",27,-5,0.234634851771511
"2979",27,-4,0.230923248053393
"2980",27,-3,0.237411115948338
"2981",27,-2,0.289819294954083
"2982",27,-1,0.376585257794761
"2983",27,0,0.457737474673958
"2984",27,1,0.757398183416349
"2985",27,2,0.874699622382424
"2986",27,3,0.92992700729927
"2987",27,4,0.967474278128111
"2988",27,5,0.98134328358209
"2989",27,6,0.991687041564792
"2990",27,7,0.992337164750958
"2991",27,8,0.993192648059905
"2992",27,9,0.999222999222999
"2993",27,10,0.998139534883721
"2994",27,11,0.998996990972919
"2995",27,12,1
"2996",27,13,0.99874686716792
"2997",27,14,1
"2998",27,15,1
"2999",27,16,1
"3000",27,17,1
"3001",27,18,1
"3002",27,19,1
"3003",27,20,1
"3004",27,21,1
"3005",27,22,1
"3006",27,23,1
"3007",27,24,1
"3008",27,25,1
"3009",27,26,1
"3010",27,27,1
"3011",27,28,1
"3012",27,29,1
"3013",27,30,1
"3014",27,31,1
"3015",27,32,1
"3016",27,33,1
"3017",27,34,1
"3018",27,35,1
"3019",27,36,1
"3020",27,37,1
"3021",27,38,1
"3022",27,39,1
"3023",27,40,1
"3024",27,41,1
"3025",27,42,1
"3026",27,43,1
"3027",27,44,1
"3028",27,45,1
"3029",27,46,1
"3030",27,47,1
"3031",27,48,1
"3032",27,49,1
"3033",27,50,1
"3034",27,51,1
"3035",27,52,1
"3036",27,53,1
"3037",27,54,1
"3038",27,55,1
"3039",27,56,1
"3040",27,57,1
"3041",27,58,1
"3042",27,59,1
"3043",27,60,1
"3044",27,61,1
"3045",27,62,1
"3046",27,63,1
"3047",27,64,1
"3048",27,65,1
"3049",27,66,1
"3050",27,67,1
"3051",27,68,1
"3052",27,69,1
"3053",27,70,1
"3054",27,71,1
"3055",27,72,1
"3056",27,73,1
"3057",27,74,1
"3058",27,75,1
"3059",27,76,1
"3060",27,77,1
"3061",27,78,1
"3062",27,79,1
"3063",27,80,1
"3064",27,81,1
"3065",27,82,1
"3066",27,83,1
"3067",27,84,1
"3068",27,85,1
"3069",27,86,1
"3070",27,87,1
"3071",27,88,1
"3072",27,89,1
"3073",27,90,1
"3074",27,91,1
"3075",27,92,1
"3076",27,93,1
"3077",27,94,1
"3078",27,95,1
"3079",27,96,1
"3080",27,97,1
"3081",27,98,1
"3082",27,99,1
"3083",27,100,1
"3084",27,101,1
"3085",27,102,1
"3086",27,103,1
"3087",27,104,1
"3088",27,105,1
"3089",27,106,1
"3090",27,107,1
"3091",27,108,1
"3092",27,109,1
"3093",27,110,1
"3094",27,111,1
"3095",27,112,1
"3096",27,113,1
"3097",27,114,1
"3098",27,115,1
"3099",27,116,1
"3100",27,117,1
"3101",27,118,1
"3102",27,119,1
"3103",27,120,1
"3104",27,121,1
"3105",27,122,1
"3106",27,123,1
"3107",27,124,1
"3108",27,125,1
"3109",27,126,1
"3110",27,127,1
"3111",27,128,1
"3112",27,129,1
"3113",27,130,1
"3114",27,131,1
"3115",27,132,1
"3116",27,133,1
"3117",27,135,1
"3118",27,136,1
"3119",27,137,1
"3120",27,138,1
"3121",27,140,1
"3122",27,141,1
"3123",27,142,1
"3124",27,143,1
"3125",27,147,1
"3126",27,150,1
"3127",27,152,1
"3128",27,157,1
"3129",27,180,1
"3130",28,-62,0
"3131",28,-58,0
"3132",28,-56,0
"3133",28,-55,0
"3134",28,-54,0
"3135",28,-53,0
"3136",28,-52,0
"3137",28,-51,0
"3138",28,-50,0
"3139",28,-49,0
"3140",28,-48,0
"3141",28,-47,0
"3142",28,-46,0
"3143",28,-45,0
"3144",28,-44,0
"3145",28,-43,0
"3146",28,-42,0
"3147",28,-41,0
"3148",28,-40,0
"3149",28,-39,0.00813008130081301
"3150",28,-38,0
"3151",28,-37,0
"3152",28,-36,0
"3153",28,-35,0
"3154",28,-34,0
"3155",28,-33,0
"3156",28,-32,0
"3157",28,-31,0.00253807106598985
"3158",28,-30,0
"3159",28,-29,0
"3160",28,-28,0
"3161",28,-27,0
"3162",28,-26,0.00131233595800525
"3163",28,-25,0.0011441647597254
"3164",28,-24,0.00105708245243129
"3165",28,-23,0.00279589934762349
"3166",28,-22,0.00428449014567267
"3167",28,-21,0.0063441712926249
"3168",28,-20,0.00624512099921936
"3169",28,-19,0.0175054704595186
"3170",28,-18,0.0191489361702128
"3171",28,-17,0.0227120908483634
"3172",28,-16,0.0396505376344086
"3173",28,-15,0.0370869858395145
"3174",28,-14,0.042674253200569
"3175",28,-13,0.0557142857142857
"3176",28,-12,0.099290780141844
"3177",28,-11,0.12357846853677
"3178",28,-10,0.144453312051077
"3179",28,-9,0.208992506244796
"3180",28,-8,0.222222222222222
"3181",28,-7,0.246957766642806
"3182",28,-6,0.249037932930181
"3183",28,-5,0.237887067395264
"3184",28,-4,0.219304152637486
"3185",28,-3,0.230104321907601
"3186",28,-2,0.284403669724771
"3187",28,-1,0.373268813615885
"3188",28,0,0.454858636255643
"3189",28,1,0.756055538664234
"3190",28,2,0.882104194857916
"3191",28,3,0.940677966101695
"3192",28,4,0.968880333654155
"3193",28,5,0.985743380855397
"3194",28,6,0.995712243925679
"3195",28,7,0.996051889452905
"3196",28,8,0.995783555867885
"3197",28,9,0.999227202472952
"3198",28,10,0.999115826702034
"3199",28,11,0.99895724713243
"3200",28,12,0.99766081871345
"3201",28,13,1
"3202",28,14,1
"3203",28,15,1
"3204",28,16,1
"3205",28,17,1
"3206",28,18,1
"3207",28,19,1
"3208",28,20,1
"3209",28,21,1
"3210",28,22,1
"3211",28,23,1
"3212",28,24,1
"3213",28,25,1
"3214",28,26,1
"3215",28,27,1
"3216",28,28,1
"3217",28,29,1
"3218",28,30,1
"3219",28,31,1
"3220",28,32,1
"3221",28,33,1
"3222",28,34,1
"3223",28,35,1
"3224",28,36,1
"3225",28,37,1
"3226",28,38,1
"3227",28,39,1
"3228",28,40,1
"3229",28,41,1
"3230",28,42,1
"3231",28,43,1
"3232",28,44,1
"3233",28,45,1
"3234",28,46,1
"3235",28,47,1
"3236",28,48,1
"3237",28,49,1
"3238",28,50,1
"3239",28,51,1
"3240",28,52,1
"3241",28,53,1
"3242",28,54,1
"3243",28,55,1
"3244",28,56,1
"3245",28,57,1
"3246",28,58,1
"3247",28,59,1
"3248",28,60,1
"3249",28,61,1
"3250",28,62,1
"3251",28,63,1
"3252",28,64,1
"3253",28,65,1
"3254",28,66,1
"3255",28,67,1
"3256",28,68,1
"3257",28,69,1
"3258",28,70,1
"3259",28,71,1
"3260",28,72,1
"3261",28,73,1
"3262",28,74,1
"3263",28,75,1
"3264",28,76,1
"3265",28,77,1
"3266",28,78,1
"3267",28,79,1
"3268",28,80,1
"3269",28,81,1
"3270",28,82,1
"3271",28,83,1
"3272",28,84,1
"3273",28,85,1
"3274",28,86,1
"3275",28,87,1
"3276",28,88,1
"3277",28,89,1
"3278",28,90,1
"3279",28,91,1
"3280",28,92,1
"3281",28,93,1
"3282",28,94,1
"3283",28,95,1
"3284",28,96,1
"3285",28,97,1
"3286",28,98,1
"3287",28,99,1
"3288",28,100,1
"3289",28,101,1
"3290",28,102,1
"3291",28,103,1
"3292",28,104,1
"3293",28,105,1
"3294",28,106,1
"3295",28,107,1
"3296",28,108,1
"3297",28,109,1
"3298",28,110,1
"3299",28,111,1
"3300",28,112,1
"3301",28,113,1
"3302",28,114,1
"3303",28,115,1
"3304",28,116,1
"3305",28,117,1
"3306",28,118,1
"3307",28,119,1
"3308",28,120,1
"3309",28,121,1
"3310",28,122,1
"3311",28,123,1
"3312",28,124,1
"3313",28,125,1
"3314",28,126,1
"3315",28,127,1
"3316",28,128,1
"3317",28,129,1
"3318",28,130,1
"3319",28,131,1
"3320",28,132,1
"3321",28,133,1
"3322",28,134,1
"3323",28,135,1
"3324",28,136,1
"3325",28,137,1
"3326",28,138,1
"3327",28,139,1
"3328",28,140,1
"3329",28,141,1
"3330",28,142,1
"3331",28,143,1
"3332",28,144,1
"3333",28,145,1
"3334",28,146,1
"3335",28,149,1
"3336",28,153,1
"3337",28,155,1
"3338",28,156,1
"3339",28,163,1
"3340",28,170,1
"3341",28,171,1
"3342",28,173,1
"3343",28,177,1
"3344",29,-62,0
"3345",29,-59,0
"3346",29,-58,0
"3347",29,-57,0
"3348",29,-56,0
"3349",29,-55,0
"3350",29,-53,0
"3351",29,-52,0
"3352",29,-51,0
"3353",29,-50,0
"3354",29,-49,0
"3355",29,-48,0
"3356",29,-47,0
"3357",29,-46,0
"3358",29,-45,0
"3359",29,-44,0
"3360",29,-43,0
"3361",29,-42,0
"3362",29,-41,0
"3363",29,-40,0
"3364",29,-39,0
"3365",29,-38,0
"3366",29,-37,0
"3367",29,-36,0
"3368",29,-35,0
"3369",29,-34,0
"3370",29,-33,0
"3371",29,-32,0
"3372",29,-31,0.00242130750605327
"3373",29,-30,0
"3374",29,-29,0
"3375",29,-28,0.00161550888529887
"3376",29,-27,0
"3377",29,-26,0.00354609929078014
"3378",29,-25,0
"3379",29,-24,0.00425531914893617
"3380",29,-23,0.00365965233302836
"3381",29,-22,0.00254668930390492
"3382",29,-21,0.00543900543900544
"3383",29,-20,0.00883652430044183
"3384",29,-19,0.00707547169811321
"3385",29,-18,0.0147161878065872
"3386",29,-17,0.019294743845642
"3387",29,-16,0.023019634394042
"3388",29,-15,0.0378006872852234
"3389",29,-14,0.0508250825082508
"3390",29,-13,0.0548340548340548
"3391",29,-12,0.0860134629768138
"3392",29,-11,0.116497263487099
"3393",29,-10,0.145189003436426
"3394",29,-9,0.18552036199095
"3395",29,-8,0.237745098039216
"3396",29,-7,0.269528501055595
"3397",29,-6,0.249862712795168
"3398",29,-5,0.233600583090379
"3399",29,-4,0.213093145869947
"3400",29,-3,0.229061102831595
"3401",29,-2,0.275830724169276
"3402",29,-1,0.374149283461517
"3403",29,0,0.452452552127935
"3404",29,1,0.760242324673991
"3405",29,2,0.883321653819201
"3406",29,3,0.946082136558327
"3407",29,4,0.97005795235029
"3408",29,5,0.986842105263158
"3409",29,6,0.992778045257583
"3410",29,7,0.994857142857143
"3411",29,8,0.998682476943347
"3412",29,9,0.99759807846277
"3413",29,10,0.998274374460742
"3414",29,11,0.998985801217039
"3415",29,12,0.998878923766816
"3416",29,13,1
"3417",29,14,1
"3418",29,15,1
"3419",29,16,1
"3420",29,17,1
"3421",29,18,1
"3422",29,19,1
"3423",29,20,1
"3424",29,21,1
"3425",29,22,1
"3426",29,23,1
"3427",29,24,1
"3428",29,25,1
"3429",29,26,1
"3430",29,27,1
"3431",29,28,1
"3432",29,29,1
"3433",29,30,1
"3434",29,31,1
"3435",29,32,1
"3436",29,33,1
"3437",29,34,1
"3438",29,35,1
"3439",29,36,1
"3440",29,37,1
"3441",29,38,1
"3442",29,39,1
"3443",29,40,1
"3444",29,41,1
"3445",29,42,1
"3446",29,43,1
"3447",29,44,1
"3448",29,45,1
"3449",29,46,1
"3450",29,47,1
"3451",29,48,1
"3452",29,49,1
"3453",29,50,1
"3454",29,51,1
"3455",29,52,1
"3456",29,53,1
"3457",29,54,1
"3458",29,55,1
"3459",29,56,1
"3460",29,57,1
"3461",29,58,1
"3462",29,59,1
"3463",29,60,1
"3464",29,61,1
"3465",29,62,1
"3466",29,63,1
"3467",29,64,1
"3468",29,65,1
"3469",29,66,1
"3470",29,67,1
"3471",29,68,1
"3472",29,69,1
"3473",29,70,1
"3474",29,71,1
"3475",29,72,1
"3476",29,73,1
"3477",29,74,1
"3478",29,75,1
"3479",29,76,1
"3480",29,77,1
"3481",29,78,1
"3482",29,79,1
"3483",29,80,1
"3484",29,81,1
"3485",29,82,1
"3486",29,83,1
"3487",29,84,1
"3488",29,85,1
"3489",29,86,1
"3490",29,87,1
"3491",29,88,1
"3492",29,89,1
"3493",29,90,1
"3494",29,91,1
"3495",29,92,1
"3496",29,93,1
"3497",29,94,1
"3498",29,95,1
"3499",29,96,1
"3500",29,97,1
"3501",29,98,1
"3502",29,99,1
"3503",29,100,1
"3504",29,101,1
"3505",29,102,1
"3506",29,103,1
"3507",29,104,1
"3508",29,105,1
"3509",29,106,1
"3510",29,107,1
"3511",29,108,1
"3512",29,109,1
"3513",29,110,1
"3514",29,111,1
"3515",29,112,1
"3516",29,113,1
"3517",29,114,1
"3518",29,115,1
"3519",29,116,1
"3520",29,117,1
"3521",29,118,1
"3522",29,119,1
"3523",29,120,1
"3524",29,121,1
"3525",29,122,1
"3526",29,123,1
"3527",29,124,1
"3528",29,125,1
"3529",29,126,1
"3530",29,127,1
"3531",29,128,1
"3532",29,129,1
"3533",29,130,1
"3534",29,131,1
"3535",29,132,1
"3536",29,133,1
"3537",29,134,1
"3538",29,135,1
"3539",29,136,1
"3540",29,137,1
"3541",29,138,1
"3542",29,139,1
"3543",29,140,1
"3544",29,141,1
"3545",29,142,1
"3546",29,143,1
"3547",29,144,1
"3548",29,145,1
"3549",29,146,1
"3550",29,147,1
"3551",29,148,1
"3552",29,149,1
"3553",29,151,1
"3554",29,152,1
"3555",29,153,1
"3556",29,155,1
"3557",29,156,1
"3558",29,157,1
"3559",29,163,1
"3560",29,164,1
"3561",29,167,1
"3562",29,168,1
"3563",29,170,1
"3564",29,171,1
"3565",29,172,1
"3566",29,173,1
"3567",29,175,1
"3568",29,190,1
"3569",30,-62,0
"3570",30,-57,0
"3571",30,-56,0
"3572",30,-55,0
"3573",30,-54,0
"3574",30,-53,0
"3575",30,-52,0
"3576",30,-51,0
"3577",30,-50,0
"3578",30,-49,0
"3579",30,-48,0
"3580",30,-47,0
"3581",30,-46,0
"3582",30,-45,0
"3583",30,-44,0
"3584",30,-43,0
"3585",30,-42,0
"3586",30,-41,0
"3587",30,-40,0
"3588",30,-39,0
"3589",30,-38,0.0078740157480315
"3590",30,-37,0
"3591",30,-36,0
"3592",30,-35,0
"3593",30,-34,0
"3594",30,-33,0
"3595",30,-32,0
"3596",30,-31,0
"3597",30,-30,0
"3598",30,-29,0
"3599",30,-28,0.0033167495854063
"3600",30,-27,0
"3601",30,-26,0
"3602",30,-25,0.00221238938053097
"3603",30,-24,0.000983284169124877
"3604",30,-23,0.0048030739673391
"3605",30,-22,0.00588730025231287
"3606",30,-21,0.00613496932515337
"3607",30,-20,0.00965824665676077
"3608",30,-19,0.0129496402877698
"3609",30,-18,0.012311901504788
"3610",30,-17,0.0137981118373275
"3611",30,-16,0.0240549828178694
"3612",30,-15,0.0326388888888889
"3613",30,-14,0.042752171008684
"3614",30,-13,0.067595818815331
"3615",30,-12,0.0874722016308377
"3616",30,-11,0.122834645669291
"3617",30,-10,0.15219260533104
"3618",30,-9,0.204099821746881
"3619",30,-8,0.232758620689655
"3620",30,-7,0.243531202435312
"3621",30,-6,0.25743645213629
"3622",30,-5,0.238461538461538
"3623",30,-4,0.204932735426009
"3624",30,-3,0.222812453888151
"3625",30,-2,0.27529746771077
"3626",30,-1,0.366821514523983
"3627",30,0,0.451542070066873
"3628",30,1,0.760203002748996
"3629",30,2,0.886022265417918
"3630",30,3,0.939928425357873
"3631",30,4,0.97056
"3632",30,5,0.9858934169279
"3633",30,6,0.994613124387855
"3634",30,7,0.995543175487465
"3635",30,8,0.995943204868154
"3636",30,9,0.996787148594378
"3637",30,10,0.998240985048373
"3638",30,11,1
"3639",30,12,1
"3640",30,13,1
"3641",30,14,1
"3642",30,15,1
"3643",30,16,1
"3644",30,17,1
"3645",30,18,1
"3646",30,19,1
"3647",30,20,1
"3648",30,21,1
"3649",30,22,1
"3650",30,23,1
"3651",30,24,1
"3652",30,25,1
"3653",30,26,1
"3654",30,27,1
"3655",30,28,1
"3656",30,29,1
"3657",30,30,1
"3658",30,31,1
"3659",30,32,1
"3660",30,33,1
"3661",30,34,1
"3662",30,35,1
"3663",30,36,1
"3664",30,37,1
"3665",30,38,1
"3666",30,39,1
"3667",30,40,1
"3668",30,41,1
"3669",30,42,1
"3670",30,43,1
"3671",30,44,1
"3672",30,45,1
"3673",30,46,1
"3674",30,47,1
"3675",30,48,1
"3676",30,49,1
"3677",30,50,1
"3678",30,51,1
"3679",30,52,1
"3680",30,53,1
"3681",30,54,1
"3682",30,55,1
"3683",30,56,1
"3684",30,57,1
"3685",30,58,1
"3686",30,59,1
"3687",30,60,1
"3688",30,61,1
"3689",30,62,1
"3690",30,63,1
"3691",30,64,1
"3692",30,65,1
"3693",30,66,1
"3694",30,67,1
"3695",30,68,1
"3696",30,69,1
"3697",30,70,1
"3698",30,71,1
"3699",30,72,1
"3700",30,73,1
"3701",30,74,1
"3702",30,75,1
"3703",30,76,1
"3704",30,77,1
"3705",30,78,1
"3706",30,79,1
"3707",30,80,1
"3708",30,81,1
"3709",30,82,1
"3710",30,83,1
"3711",30,84,1
"3712",30,85,1
"3713",30,86,1
"3714",30,87,1
"3715",30,88,1
"3716",30,89,1
"3717",30,90,1
"3718",30,91,1
"3719",30,92,1
"3720",30,93,1
"3721",30,94,1
"3722",30,95,1
"3723",30,96,1
"3724",30,97,1
"3725",30,98,1
"3726",30,99,1
"3727",30,100,1
"3728",30,101,1
"3729",30,102,1
"3730",30,103,1
"3731",30,104,1
"3732",30,105,1
"3733",30,106,1
"3734",30,107,1
"3735",30,108,1
"3736",30,109,1
"3737",30,110,1
"3738",30,111,1
"3739",30,112,1
"3740",30,113,1
"3741",30,114,1
"3742",30,115,1
"3743",30,116,1
"3744",30,117,1
"3745",30,118,1
"3746",30,119,1
"3747",30,120,1
"3748",30,121,1
"3749",30,122,1
"3750",30,123,1
"3751",30,124,1
"3752",30,125,1
"3753",30,126,1
"3754",30,127,1
"3755",30,128,1
"3756",30,129,1
"3757",30,130,1
"3758",30,131,1
"3759",30,132,1
"3760",30,133,1
"3761",30,134,1
"3762",30,135,1
"3763",30,136,1
"3764",30,137,1
"3765",30,138,1
"3766",30,139,1
"3767",30,140,1
"3768",30,141,1
"3769",30,142,1
"3770",30,143,1
"3771",30,144,1
"3772",30,145,1
"3773",30,146,1
"3774",30,147,1
"3775",30,148,1
"3776",30,149,1
"3777",30,150,1
"3778",30,151,1
"3779",30,152,1
"3780",30,153,1
"3781",30,154,1
"3782",30,155,1
"3783",30,156,1
"3784",30,157,1
"3785",30,159,1
"3786",30,160,1
"3787",30,161,1
"3788",30,162,1
"3789",30,163,1
"3790",30,164,1
"3791",30,165,1
"3792",30,166,1
"3793",30,167,1
"3794",30,168,1
"3795",30,176,1
"3796",30,177,1
"3797",30,178,1
"3798",30,179,1
"3799",30,181,1
"3800",30,185,1
"3801",30,204,1
